Date,Weekno,Employee_id,Name,Status,Month_Name,Day_Type
2022-05-16,W 21,Atq -475,London Kim,WFO,May,Monday
2022-05-16,W 21,Atq -405,Chris Frye,WFO,May,Monday
2022-05-16,W 21,Atq -331,Jonah Hamilton,WFO,May,Monday
2022-05-16,W 21,Atq -348,Weston Horton,WFO,May,Monday
2022-05-16,W 21,Atq -468,Xiomara Ruiz,WFO,May,Monday
2022-05-16,W 21,Atq -368,Macie Callahan,WFO,May,Monday
2022-05-16,W 21,Atq -475,Rey Novak,WFO,May,Monday
2022-05-16,W 21,Atq -375,Hailee Fitzpatrick,WFO,May,Monday
2022-05-16,W 21,Atq -433,Jayce Fuentes,WFO,May,Monday
2022-05-16,W 21,Atq -438,Miles Fields,WFO,May,Monday
2022-05-16,W 21,Atq -349,Trystan Ortega,WFO,May,Monday
2022-05-16,W 21,Atq -459,Iris Woodard,WFO,May,Monday
2022-05-16,W 21,Atq -396,Joel Cruz,WFO,May,Monday
2022-05-16,W 21,Atq -419,Faith Hamilton,WFO,May,Monday
2022-05-16,W 21,Atq -446,April Ayers,WFO,May,Monday
2022-05-16,W 21,Atq -334,Boston Morse,WFO,May,Monday
2022-05-16,W 21,Atq -343,Myla Klein,WFO,May,Monday
2022-05-16,W 21,Atq -335,Madelynn Gray,WFO,May,Monday
2022-05-16,W 21,Atq -440,Mckayla Parker,WFO,May,Monday
2022-05-16,W 21,Atq -405,Sofia Solis,WFO,May,Monday
2022-05-16,W 21,Atq -450,Miya Hampton,WFO,May,Monday
2022-05-16,W 21,Atq -467,Cason David,WFO,May,Monday
2022-05-16,W 21,Atq -443,Lyric Bartlett,WFO,May,Monday
2022-05-16,W 21,Atq -335,Tori Shannon,WFO,May,Monday
2022-05-16,W 21,Atq -397,Grace Stone,WFO,May,Monday
2022-05-16,W 21,Atq -404,Ana Little,WFO,May,Monday
2022-05-16,W 21,Atq -441,Loki Lal,WFO,May,Monday
2022-05-16,W 21,Atq -366,Peter Pandey,WFO,May,Monday
2022-05-16,W 21,Atq -438,Mekhi Singleton,WFO,May,Monday
2022-05-16,W 21,Atq -398,Bo Cordova,WFO,May,Monday
2022-05-16,W 21,Atq -411,Nevaeh Waller,WFO,May,Monday
2022-05-16,W 21,Atq -462,Jarvis Singh,WFO,May,Monday
2022-05-16,W 21,Atq -406,Thanos Thakur,WFO,May,Monday
2022-05-16,W 21,Atq -430,Maximus Mckenzie,WFH,May,Monday
2022-05-16,W 21,Atq -382,Gustavo Ritter,WFH,May,Monday
2022-05-16,W 21,Atq -398,Salvatore Hendrix,WFH,May,Monday
2022-05-16,W 21,Atq -370,Ella Roth,WFH,May,Monday
2022-05-16,W 21,Atq -423,Rodrigo Price,WFH,May,Monday
2022-05-16,W 21,Atq -452,Ayanna Atkins,SL,May,Monday
2022-05-16,W 21,Atq -393,Emma Freeman,PL,May,Monday
2022-05-16,W 21,Atq -421,Rylee Mullins,PL,May,Monday
2022-05-16,W 21,Atq -432,Ryann Guerrero,PL,May,Monday
2022-05-16,W 21,Atq -435,Dean Mclaughlin,PL,May,Monday
2022-05-16,W 21,Atq -419,Kaylah Schultz,PL,May,Monday
2022-05-16,W 21,Atq -362,Kiana Mcmillan,WFO,May,Monday
2022-05-16,W 21,Atq -476,Kane Malone,WFO,May,Monday
2022-05-16,W 21,Atq -455,Aditya Walls,WFO,May,Monday
2022-05-16,W 21,Atq -400,Chad Macias,WFO,May,Monday
2022-05-16,W 21,Atq -437,Dallas Weeks,WFO,May,Monday
2022-05-16,W 21,Atq -372,Miley Combs,WFO,May,Monday
2022-05-16,W 21,Atq -374,Kaley Fitzpatrick,WFO,May,Monday
2022-05-16,W 21,Atq -470,Jovani Pope,WFO,May,Monday
2022-05-16,W 21,Atq -385,Finnegan Gilbert,WFO,May,Monday
2022-05-16,W 21,Atq -364,Keaton Nixon,WFO,May,Monday
2022-05-16,W 21,Atq -448,Athena Rios,WFO,May,Monday
2022-05-16,W 21,Atq -472,Quincy Mendez,WFO,May,Monday
2022-05-16,W 21,Atq -411,Samuel Murray,WFO,May,Monday
2022-05-17,W 21,Atq -376,Dominique Benjamin,WFO,May,Tuesday
2022-05-17,W 21,Atq -418,Hillary Kirk,WFO,May,Tuesday
2022-05-17,W 21,Atq -373,Isiah Small,WFO,May,Tuesday
2022-05-17,W 21,Atq -408,Nick Orozco,WFO,May,Tuesday
2022-05-17,W 21,Atq -418,Marquis Wyatt,WFO,May,Tuesday
2022-05-17,W 21,Atq -414,Titus Andersen,WFO,May,Tuesday
2022-05-17,W 21,Atq -403,Will Mahoney,WFO,May,Tuesday
2022-05-17,W 21,Atq -393,Emma Freeman,WFO,May,Tuesday
2022-05-17,W 21,Atq -452,Ayanna Atkins,WFO,May,Tuesday
2022-05-17,W 21,Atq -432,Ryann Guerrero,WFO,May,Tuesday
2022-05-17,W 21,Atq -484,Demarcus Gordon,WFO,May,Tuesday
2022-05-17,W 21,Atq -396,Karma Reeves,WFO,May,Tuesday
2022-05-17,W 21,Atq -472,Cristofer Bernard,WFO,May,Tuesday
2022-05-17,W 21,Atq -412,Tucker Austin,WFO,May,Tuesday
2022-05-17,W 21,Atq -484,Adyson Moyer,WFO,May,Tuesday
2022-05-17,W 21,Atq -385,Jase Ingram,WFO,May,Tuesday
2022-05-17,W 21,Atq -456,Adriel Pace,WFO,May,Tuesday
2022-05-17,W 21,Atq -375,Kenley Marsh,WFO,May,Tuesday
2022-05-17,W 21,Atq -475,London Kim,WFO,May,Tuesday
2022-05-17,W 21,Atq -405,Chris Frye,WFO,May,Tuesday
2022-05-17,W 21,Atq -331,Jonah Hamilton,WFO,May,Tuesday
2022-05-17,W 21,Atq -348,Weston Horton,WFO,May,Tuesday
2022-05-17,W 21,Atq -468,Xiomara Ruiz,WFO,May,Tuesday
2022-05-17,W 21,Atq -368,Macie Callahan,WFO,May,Tuesday
2022-05-17,W 21,Atq -475,Rey Novak,WFO,May,Tuesday
2022-05-17,W 21,Atq -375,Hailee Fitzpatrick,WFO,May,Tuesday
2022-05-17,W 21,Atq -433,Jayce Fuentes,WFO,May,Tuesday
2022-05-17,W 21,Atq -438,Miles Fields,WFO,May,Tuesday
2022-05-17,W 21,Atq -349,Trystan Ortega,WFO,May,Tuesday
2022-05-17,W 21,Atq -459,Iris Woodard,WFO,May,Tuesday
2022-05-17,W 21,Atq -396,Joel Cruz,WFO,May,Tuesday
2022-05-17,W 21,Atq -419,Faith Hamilton,WFO,May,Tuesday
2022-05-17,W 21,Atq -446,April Ayers,WFO,May,Tuesday
2022-05-17,W 21,Atq -334,Boston Morse,WFO,May,Tuesday
2022-05-17,W 21,Atq -343,Myla Klein,WFO,May,Tuesday
2022-05-17,W 21,Atq -335,Madelynn Gray,WFO,May,Tuesday
2022-05-17,W 21,Atq -440,Mckayla Parker,WFO,May,Tuesday
2022-05-17,W 21,Atq -405,Sofia Solis,WFO,May,Tuesday
2022-05-17,W 21,Atq -450,Miya Hampton,WFO,May,Tuesday
2022-05-17,W 21,Atq -467,Cason David,WFO,May,Tuesday
2022-05-17,W 21,Atq -443,Lyric Bartlett,WFO,May,Tuesday
2022-05-17,W 21,Atq -335,Tori Shannon,WFO,May,Tuesday
2022-05-17,W 21,Atq -397,Grace Stone,WFO,May,Tuesday
2022-05-17,W 21,Atq -404,Ana Little,WFO,May,Tuesday
2022-05-17,W 21,Atq -436,Phoenix Brady,WFO,May,Tuesday
2022-05-17,W 21,Atq -441,Loki Lal,WFO,May,Tuesday
2022-05-17,W 21,Atq -366,Peter Pandey,WFO,May,Tuesday
2022-05-17,W 21,Atq -438,Mekhi Singleton,WFO,May,Tuesday
2022-05-17,W 21,Atq -398,Bo Cordova,WFO,May,Tuesday
2022-05-17,W 21,Atq -411,Nevaeh Waller,WFO,May,Tuesday
2022-05-17,W 21,Atq -462,Jarvis Singh,WFO,May,Tuesday
2022-05-17,W 21,Atq -406,Thanos Thakur,WFO,May,Tuesday
2022-05-17,W 21,Atq -458,Jessie Carrillo,WFH,May,Tuesday
2022-05-17,W 21,Atq -430,Maximus Mckenzie,WFH,May,Tuesday
2022-05-17,W 21,Atq -382,Gustavo Ritter,WFH,May,Tuesday
2022-05-17,W 21,Atq -398,Salvatore Hendrix,WFH,May,Tuesday
2022-05-17,W 21,Atq -370,Ella Roth,WFH,May,Tuesday
2022-05-17,W 21,Atq -423,Rodrigo Price,WFH,May,Tuesday
2022-05-17,W 21,Atq -367,Briley Orr,ML,May,Tuesday
2022-05-17,W 21,Atq -421,Rylee Mullins,PL,May,Tuesday
2022-05-17,W 21,Atq -419,Kaylah Schultz,PL,May,Tuesday
2022-05-17,W 21,Atq -362,Kiana Mcmillan,WFO,May,Tuesday
2022-05-17,W 21,Atq -476,Kane Malone,WFO,May,Tuesday
2022-05-17,W 21,Atq -455,Aditya Walls,WFO,May,Tuesday
2022-05-17,W 21,Atq -437,Dallas Weeks,WFO,May,Tuesday
2022-05-17,W 21,Atq -372,Miley Combs,WFO,May,Tuesday
2022-05-17,W 21,Atq -374,Kaley Fitzpatrick,WFO,May,Tuesday
2022-05-17,W 21,Atq -470,Jovani Pope,WFO,May,Tuesday
2022-05-17,W 21,Atq -385,Finnegan Gilbert,WFO,May,Tuesday
2022-05-17,W 21,Atq -364,Keaton Nixon,WFO,May,Tuesday
2022-05-17,W 21,Atq -448,Athena Rios,WFO,May,Tuesday
2022-05-17,W 21,Atq -472,Quincy Mendez,WFO,May,Tuesday
2022-05-17,W 21,Atq -411,Samuel Murray,WFO,May,Tuesday
2022-05-17,W 21,Atq -461,Josh Sharp,WFO,May,Tuesday
2022-05-17,W 21,Atq -453,Nehemiah Diaz,WFO,May,Tuesday
2022-05-18,W 21,Atq -418,Hillary Kirk,WFO,May,Wednesday
2022-05-18,W 21,Atq -373,Isiah Small,WFO,May,Wednesday
2022-05-18,W 21,Atq -408,Nick Orozco,WFO,May,Wednesday
2022-05-18,W 21,Atq -418,Marquis Wyatt,WFO,May,Wednesday
2022-05-18,W 21,Atq -414,Titus Andersen,WFO,May,Wednesday
2022-05-18,W 21,Atq -403,Will Mahoney,WFO,May,Wednesday
2022-05-18,W 21,Atq -393,Emma Freeman,WFO,May,Wednesday
2022-05-18,W 21,Atq -367,Briley Orr,WFO,May,Wednesday
2022-05-18,W 21,Atq -452,Ayanna Atkins,WFO,May,Wednesday
2022-05-18,W 21,Atq -432,Ryann Guerrero,WFO,May,Wednesday
2022-05-18,W 21,Atq -484,Demarcus Gordon,WFO,May,Wednesday
2022-05-18,W 21,Atq -467,Esperanza Irwin,WFO,May,Wednesday
2022-05-18,W 21,Atq -396,Karma Reeves,WFO,May,Wednesday
2022-05-18,W 21,Atq -472,Cristofer Bernard,WFO,May,Wednesday
2022-05-18,W 21,Atq -412,Tucker Austin,WFO,May,Wednesday
2022-05-18,W 21,Atq -484,Adyson Moyer,WFO,May,Wednesday
2022-05-18,W 21,Atq -385,Jase Ingram,WFO,May,Wednesday
2022-05-18,W 21,Atq -456,Adriel Pace,WFO,May,Wednesday
2022-05-18,W 21,Atq -475,London Kim,WFO,May,Wednesday
2022-05-18,W 21,Atq -405,Chris Frye,WFO,May,Wednesday
2022-05-18,W 21,Atq -331,Jonah Hamilton,WFO,May,Wednesday
2022-05-18,W 21,Atq -348,Weston Horton,WFO,May,Wednesday
2022-05-18,W 21,Atq -468,Xiomara Ruiz,WFO,May,Wednesday
2022-05-18,W 21,Atq -368,Macie Callahan,WFO,May,Wednesday
2022-05-18,W 21,Atq -475,Rey Novak,WFO,May,Wednesday
2022-05-18,W 21,Atq -375,Hailee Fitzpatrick,WFO,May,Wednesday
2022-05-18,W 21,Atq -433,Jayce Fuentes,WFO,May,Wednesday
2022-05-18,W 21,Atq -438,Miles Fields,WFO,May,Wednesday
2022-05-18,W 21,Atq -349,Trystan Ortega,WFO,May,Wednesday
2022-05-18,W 21,Atq -459,Iris Woodard,WFO,May,Wednesday
2022-05-18,W 21,Atq -396,Joel Cruz,WFO,May,Wednesday
2022-05-18,W 21,Atq -419,Faith Hamilton,WFO,May,Wednesday
2022-05-18,W 21,Atq -334,Boston Morse,WFO,May,Wednesday
2022-05-18,W 21,Atq -343,Myla Klein,WFO,May,Wednesday
2022-05-18,W 21,Atq -335,Madelynn Gray,WFO,May,Wednesday
2022-05-18,W 21,Atq -440,Mckayla Parker,WFO,May,Wednesday
2022-05-18,W 21,Atq -450,Miya Hampton,WFO,May,Wednesday
2022-05-18,W 21,Atq -467,Cason David,WFO,May,Wednesday
2022-05-18,W 21,Atq -443,Lyric Bartlett,WFO,May,Wednesday
2022-05-18,W 21,Atq -335,Tori Shannon,WFO,May,Wednesday
2022-05-18,W 21,Atq -397,Grace Stone,WFO,May,Wednesday
2022-05-18,W 21,Atq -404,Ana Little,WFO,May,Wednesday
2022-05-18,W 21,Atq -436,Phoenix Brady,WFO,May,Wednesday
2022-05-18,W 21,Atq -441,Loki Lal,WFO,May,Wednesday
2022-05-18,W 21,Atq -366,Peter Pandey,WFO,May,Wednesday
2022-05-18,W 21,Atq -438,Mekhi Singleton,WFO,May,Wednesday
2022-05-18,W 21,Atq -398,Bo Cordova,WFO,May,Wednesday
2022-05-18,W 21,Atq -411,Nevaeh Waller,WFO,May,Wednesday
2022-05-18,W 21,Atq -462,Jarvis Singh,WFO,May,Wednesday
2022-05-18,W 21,Atq -406,Thanos Thakur,WFO,May,Wednesday
2022-05-18,W 21,Atq -458,Jessie Carrillo,WFH,May,Wednesday
2022-05-18,W 21,Atq -400,Chad Macias,WFH,May,Wednesday
2022-05-18,W 21,Atq -430,Maximus Mckenzie,WFH,May,Wednesday
2022-05-18,W 21,Atq -382,Gustavo Ritter,WFH,May,Wednesday
2022-05-18,W 21,Atq -398,Salvatore Hendrix,WFH,May,Wednesday
2022-05-18,W 21,Atq -370,Ella Roth,WFH,May,Wednesday
2022-05-18,W 21,Atq -423,Rodrigo Price,WFH,May,Wednesday
2022-05-18,W 21,Atq -375,Kenley Marsh,SL,May,Wednesday
2022-05-18,W 21,Atq -446,April Ayers,SL,May,Wednesday
2022-05-18,W 21,Atq -421,Rylee Mullins,PL,May,Wednesday
2022-05-18,W 21,Atq -419,Kaylah Schultz,PL,May,Wednesday
2022-05-18,W 21,Atq -362,Kiana Mcmillan,WFO,May,Wednesday
2022-05-18,W 21,Atq -476,Kane Malone,WFO,May,Wednesday
2022-05-18,W 21,Atq -455,Aditya Walls,WFO,May,Wednesday
2022-05-18,W 21,Atq -437,Dallas Weeks,WFO,May,Wednesday
2022-05-18,W 21,Atq -372,Miley Combs,WFO,May,Wednesday
2022-05-18,W 21,Atq -374,Kaley Fitzpatrick,WFO,May,Wednesday
2022-05-18,W 21,Atq -470,Jovani Pope,WFO,May,Wednesday
2022-05-18,W 21,Atq -385,Finnegan Gilbert,WFO,May,Wednesday
2022-05-18,W 21,Atq -364,Keaton Nixon,WFO,May,Wednesday
2022-05-18,W 21,Atq -448,Athena Rios,WFO,May,Wednesday
2022-05-18,W 21,Atq -472,Quincy Mendez,WFO,May,Wednesday
2022-05-18,W 21,Atq -411,Samuel Murray,WFO,May,Wednesday
2022-05-18,W 21,Atq -461,Josh Sharp,WFO,May,Wednesday
2022-05-18,W 21,Atq -453,Nehemiah Diaz,WFO,May,Wednesday
2022-05-18,W 21,Atq -376,Dominique Benjamin,WFO,May,Wednesday
2022-05-19,W 21,Atq -418,Hillary Kirk,WFO,May,Thursday
2022-05-19,W 21,Atq -373,Isiah Small,WFO,May,Thursday
2022-05-19,W 21,Atq -408,Nick Orozco,WFO,May,Thursday
2022-05-19,W 21,Atq -418,Marquis Wyatt,WFO,May,Thursday
2022-05-19,W 21,Atq -414,Titus Andersen,WFO,May,Thursday
2022-05-19,W 21,Atq -403,Will Mahoney,WFO,May,Thursday
2022-05-19,W 21,Atq -393,Emma Freeman,WFO,May,Thursday
2022-05-19,W 21,Atq -367,Briley Orr,WFO,May,Thursday
2022-05-19,W 21,Atq -452,Ayanna Atkins,WFO,May,Thursday
2022-05-19,W 21,Atq -432,Ryann Guerrero,WFO,May,Thursday
2022-05-19,W 21,Atq -484,Demarcus Gordon,WFO,May,Thursday
2022-05-19,W 21,Atq -467,Esperanza Irwin,WFO,May,Thursday
2022-05-19,W 21,Atq -396,Karma Reeves,WFO,May,Thursday
2022-05-19,W 21,Atq -472,Cristofer Bernard,WFO,May,Thursday
2022-05-19,W 21,Atq -412,Tucker Austin,WFO,May,Thursday
2022-05-19,W 21,Atq -484,Adyson Moyer,WFO,May,Thursday
2022-05-19,W 21,Atq -385,Jase Ingram,WFO,May,Thursday
2022-05-19,W 21,Atq -475,London Kim,WFO,May,Thursday
2022-05-19,W 21,Atq -331,Jonah Hamilton,WFO,May,Thursday
2022-05-19,W 21,Atq -435,Dean Mclaughlin,WFO,May,Thursday
2022-05-19,W 21,Atq -348,Weston Horton,WFO,May,Thursday
2022-05-19,W 21,Atq -368,Macie Callahan,WFO,May,Thursday
2022-05-19,W 21,Atq -475,Rey Novak,WFO,May,Thursday
2022-05-19,W 21,Atq -375,Hailee Fitzpatrick,WFO,May,Thursday
2022-05-19,W 21,Atq -433,Jayce Fuentes,WFO,May,Thursday
2022-05-19,W 21,Atq -438,Miles Fields,WFO,May,Thursday
2022-05-19,W 21,Atq -349,Trystan Ortega,WFO,May,Thursday
2022-05-19,W 21,Atq -459,Iris Woodard,WFO,May,Thursday
2022-05-19,W 21,Atq -396,Joel Cruz,WFO,May,Thursday
2022-05-19,W 21,Atq -419,Faith Hamilton,WFO,May,Thursday
2022-05-19,W 21,Atq -446,April Ayers,WFO,May,Thursday
2022-05-19,W 21,Atq -334,Boston Morse,WFO,May,Thursday
2022-05-19,W 21,Atq -343,Myla Klein,WFO,May,Thursday
2022-05-19,W 21,Atq -335,Madelynn Gray,WFO,May,Thursday
2022-05-19,W 21,Atq -440,Mckayla Parker,WFO,May,Thursday
2022-05-19,W 21,Atq -405,Sofia Solis,WFO,May,Thursday
2022-05-19,W 21,Atq -450,Miya Hampton,WFO,May,Thursday
2022-05-19,W 21,Atq -467,Cason David,WFO,May,Thursday
2022-05-19,W 21,Atq -443,Lyric Bartlett,WFO,May,Thursday
2022-05-19,W 21,Atq -335,Tori Shannon,WFO,May,Thursday
2022-05-19,W 21,Atq -397,Grace Stone,WFO,May,Thursday
2022-05-19,W 21,Atq -404,Ana Little,WFO,May,Thursday
2022-05-19,W 21,Atq -436,Phoenix Brady,WFO,May,Thursday
2022-05-19,W 21,Atq -441,Loki Lal,WFO,May,Thursday
2022-05-19,W 21,Atq -366,Peter Pandey,WFO,May,Thursday
2022-05-19,W 21,Atq -398,Bo Cordova,WFO,May,Thursday
2022-05-19,W 21,Atq -411,Nevaeh Waller,WFO,May,Thursday
2022-05-19,W 21,Atq -462,Jarvis Singh,WFO,May,Thursday
2022-05-19,W 21,Atq -406,Thanos Thakur,WFO,May,Thursday
2022-05-19,W 21,Atq -458,Jessie Carrillo,WFH,May,Thursday
2022-05-19,W 21,Atq -400,Chad Macias,WFH,May,Thursday
2022-05-19,W 21,Atq -430,Maximus Mckenzie,WFH,May,Thursday
2022-05-19,W 21,Atq -382,Gustavo Ritter,WFH,May,Thursday
2022-05-19,W 21,Atq -398,Salvatore Hendrix,WFH,May,Thursday
2022-05-19,W 21,Atq -456,Adriel Pace,WFH,May,Thursday
2022-05-19,W 21,Atq -375,Kenley Marsh,WFH,May,Thursday
2022-05-19,W 21,Atq -405,Chris Frye,WFH,May,Thursday
2022-05-19,W 21,Atq -370,Ella Roth,WFH,May,Thursday
2022-05-19,W 21,Atq -423,Rodrigo Price,WFH,May,Thursday
2022-05-19,W 21,Atq -421,Rylee Mullins,PL,May,Thursday
2022-05-19,W 21,Atq -468,Xiomara Ruiz,PL,May,Thursday
2022-05-19,W 21,Atq -419,Kaylah Schultz,PL,May,Thursday
2022-05-19,W 21,Atq -438,Mekhi Singleton,PL,May,Thursday
2022-05-19,W 21,Atq -362,Kiana Mcmillan,WFO,May,Thursday
2022-05-19,W 21,Atq -476,Kane Malone,WFO,May,Thursday
2022-05-19,W 21,Atq -455,Aditya Walls,WFO,May,Thursday
2022-05-19,W 21,Atq -437,Dallas Weeks,WFO,May,Thursday
2022-05-19,W 21,Atq -372,Miley Combs,WFO,May,Thursday
2022-05-19,W 21,Atq -374,Kaley Fitzpatrick,WFO,May,Thursday
2022-05-19,W 21,Atq -470,Jovani Pope,WFO,May,Thursday
2022-05-19,W 21,Atq -385,Finnegan Gilbert,WFO,May,Thursday
2022-05-19,W 21,Atq -364,Keaton Nixon,WFO,May,Thursday
2022-05-19,W 21,Atq -472,Quincy Mendez,WFO,May,Thursday
2022-05-19,W 21,Atq -411,Samuel Murray,WFO,May,Thursday
2022-05-19,W 21,Atq -461,Josh Sharp,WFO,May,Thursday
2022-05-19,W 21,Atq -376,Dominique Benjamin,WFO,May,Thursday
2022-05-20,W 21,Atq -408,Nick Orozco,WFO,May,Friday
2022-05-20,W 21,Atq -418,Marquis Wyatt,WFO,May,Friday
2022-05-20,W 21,Atq -414,Titus Andersen,WFO,May,Friday
2022-05-20,W 21,Atq -403,Will Mahoney,WFO,May,Friday
2022-05-20,W 21,Atq -393,Emma Freeman,WFO,May,Friday
2022-05-20,W 21,Atq -367,Briley Orr,WFO,May,Friday
2022-05-20,W 21,Atq -452,Ayanna Atkins,WFO,May,Friday
2022-05-20,W 21,Atq -432,Ryann Guerrero,WFO,May,Friday
2022-05-20,W 21,Atq -484,Demarcus Gordon,WFO,May,Friday
2022-05-20,W 21,Atq -467,Esperanza Irwin,WFO,May,Friday
2022-05-20,W 21,Atq -396,Karma Reeves,WFO,May,Friday
2022-05-20,W 21,Atq -472,Cristofer Bernard,WFO,May,Friday
2022-05-20,W 21,Atq -412,Tucker Austin,WFO,May,Friday
2022-05-20,W 21,Atq -484,Adyson Moyer,WFO,May,Friday
2022-05-20,W 21,Atq -385,Jase Ingram,WFO,May,Friday
2022-05-20,W 21,Atq -475,London Kim,WFO,May,Friday
2022-05-20,W 21,Atq -331,Jonah Hamilton,WFO,May,Friday
2022-05-20,W 21,Atq -435,Dean Mclaughlin,WFO,May,Friday
2022-05-20,W 21,Atq -348,Weston Horton,WFO,May,Friday
2022-05-20,W 21,Atq -368,Macie Callahan,WFO,May,Friday
2022-05-20,W 21,Atq -475,Rey Novak,WFO,May,Friday
2022-05-20,W 21,Atq -375,Hailee Fitzpatrick,WFO,May,Friday
2022-05-20,W 21,Atq -433,Jayce Fuentes,WFO,May,Friday
2022-05-20,W 21,Atq -438,Miles Fields,WFO,May,Friday
2022-05-20,W 21,Atq -349,Trystan Ortega,WFO,May,Friday
2022-05-20,W 21,Atq -459,Iris Woodard,WFO,May,Friday
2022-05-20,W 21,Atq -396,Joel Cruz,WFO,May,Friday
2022-05-20,W 21,Atq -419,Faith Hamilton,WFO,May,Friday
2022-05-20,W 21,Atq -446,April Ayers,WFO,May,Friday
2022-05-20,W 21,Atq -334,Boston Morse,WFO,May,Friday
2022-05-20,W 21,Atq -335,Madelynn Gray,WFO,May,Friday
2022-05-20,W 21,Atq -440,Mckayla Parker,WFO,May,Friday
2022-05-20,W 21,Atq -405,Sofia Solis,WFO,May,Friday
2022-05-20,W 21,Atq -450,Miya Hampton,WFO,May,Friday
2022-05-20,W 21,Atq -467,Cason David,WFO,May,Friday
2022-05-20,W 21,Atq -443,Lyric Bartlett,WFO,May,Friday
2022-05-20,W 21,Atq -335,Tori Shannon,WFO,May,Friday
2022-05-20,W 21,Atq -397,Grace Stone,WFO,May,Friday
2022-05-20,W 21,Atq -404,Ana Little,WFO,May,Friday
2022-05-20,W 21,Atq -436,Phoenix Brady,WFO,May,Friday
2022-05-20,W 21,Atq -441,Loki Lal,WFO,May,Friday
2022-05-20,W 21,Atq -366,Peter Pandey,WFO,May,Friday
2022-05-20,W 21,Atq -438,Mekhi Singleton,WFO,May,Friday
2022-05-20,W 21,Atq -398,Bo Cordova,WFO,May,Friday
2022-05-20,W 21,Atq -411,Nevaeh Waller,WFO,May,Friday
2022-05-20,W 21,Atq -462,Jarvis Singh,WFO,May,Friday
2022-05-20,W 21,Atq -406,Thanos Thakur,WFO,May,Friday
2022-05-20,W 21,Atq -458,Jessie Carrillo,WFH,May,Friday
2022-05-20,W 21,Atq -400,Chad Macias,WFH,May,Friday
2022-05-20,W 21,Atq -430,Maximus Mckenzie,WFH,May,Friday
2022-05-20,W 21,Atq -448,Athena Rios,WFH,May,Friday
2022-05-20,W 21,Atq -453,Nehemiah Diaz,WFH,May,Friday
2022-05-20,W 21,Atq -382,Gustavo Ritter,WFH,May,Friday
2022-05-20,W 21,Atq -398,Salvatore Hendrix,WFH,May,Friday
2022-05-20,W 21,Atq -375,Kenley Marsh,WFH,May,Friday
2022-05-20,W 21,Atq -405,Chris Frye,WFH,May,Friday
2022-05-20,W 21,Atq -468,Xiomara Ruiz,WFH,May,Friday
2022-05-20,W 21,Atq -370,Ella Roth,WFH,May,Friday
2022-05-20,W 21,Atq -423,Rodrigo Price,WFH,May,Friday
2022-05-20,W 21,Atq -343,Myla Klein,SL,May,Friday
2022-05-20,W 21,Atq -421,Rylee Mullins,PL,May,Friday
2022-05-20,W 21,Atq -456,Adriel Pace,PL,May,Friday
2022-05-20,W 21,Atq -419,Kaylah Schultz,PL,May,Friday
2022-05-20,W 21,Atq -389,Julien Hamilton,WO,May,Friday
2022-05-20,W 21,Atq -414,Mckayla Miles,WO,May,Friday
2022-05-20,W 21,Atq -461,Shea Zuniga,WO,May,Friday
2022-05-20,W 21,Atq -426,Isabella Pittman,WO,May,Friday
2022-05-20,W 21,Atq -362,Kiana Mcmillan,WO,May,Friday
2022-05-20,W 21,Atq -476,Kane Malone,WO,May,Friday
2022-05-20,W 21,Atq -455,Aditya Walls,WO,May,Friday
2022-05-20,W 21,Atq -458,Jessie Carrillo,WO,May,Friday
2022-05-20,W 21,Atq -400,Chad Macias,WO,May,Friday
2022-05-20,W 21,Atq -437,Dallas Weeks,WO,May,Friday
2022-05-20,W 21,Atq -372,Miley Combs,WO,May,Friday
2022-05-20,W 21,Atq -374,Kaley Fitzpatrick,WO,May,Friday
2022-05-20,W 21,Atq -470,Jovani Pope,WO,May,Friday
2022-05-20,W 21,Atq -455,Caylee Meadows,WO,May,Friday
2022-05-20,W 21,Atq -385,Finnegan Gilbert,WO,May,Friday
2022-05-21,W 21,Atq -387,Konner Henson,WO,May,Saturday
2022-05-21,W 21,Atq -430,Maximus Mckenzie,WO,May,Saturday
2022-05-21,W 21,Atq -371,Kayleigh Kennedy,WO,May,Saturday
2022-05-21,W 21,Atq -364,Keaton Nixon,WO,May,Saturday
2022-05-21,W 21,Atq -448,Athena Rios,WO,May,Saturday
2022-05-21,W 21,Atq -472,Quincy Mendez,WO,May,Saturday
2022-05-21,W 21,Atq -411,Samuel Murray,WO,May,Saturday
2022-05-21,W 21,Atq -461,Josh Sharp,WO,May,Saturday
2022-05-21,W 21,Atq -453,Nehemiah Diaz,WO,May,Saturday
2022-05-21,W 21,Atq -376,Dominique Benjamin,WO,May,Saturday
2022-05-21,W 21,Atq -418,Hillary Kirk,WO,May,Saturday
2022-05-21,W 21,Atq -373,Isiah Small,WO,May,Saturday
2022-05-21,W 21,Atq -382,Gustavo Ritter,WO,May,Saturday
2022-05-21,W 21,Atq -408,Nick Orozco,WO,May,Saturday
2022-05-21,W 21,Atq -418,Marquis Wyatt,WO,May,Saturday
2022-05-21,W 21,Atq -414,Titus Andersen,WO,May,Saturday
2022-05-21,W 21,Atq -403,Will Mahoney,WO,May,Saturday
2022-05-21,W 21,Atq -393,Emma Freeman,WO,May,Saturday
2022-05-21,W 21,Atq -367,Briley Orr,WO,May,Saturday
2022-05-21,W 21,Atq -452,Ayanna Atkins,WO,May,Saturday
